userId,tmdbId,rating,timestamp
452,11778,5.0,1002940480
457,11778,4.0,1471384507
461,11778,3.0,1091959188
468,11778,4.0,1296198036
472,11778,2.0,962171976
509,11778,5.0,940014165
527,11778,4.5,1281233046
533,11778,3.0,965316627
547,11778,5.0,974810170
564,11778,4.0,974713166
577,11778,5.0,1111550856
585,11778,4.0,975365604
587,11778,5.0,1284472804
592,11778,2.0,995419210
647,11778,5.0,947292600
648,11778,2.0,1169327892
661,11778,4.5,1190266665
1,665,2.0,1260759187
7,665,4.0,851868332
15,665,2.0,1033345087
19,665,4.0,855192517
21,665,5.0,853850791
23,665,4.0,1148669816
34,665,5.0,973748228
49,665,5.0,978039584
102,665,4.0,956600217
119,665,5.0,913232524
137,665,5.0,946411567
195,665,5.0,975417105
207,665,0.5,1258439894
212,665,3.5,1227938478
229,665,5.0,1277402505
232,665,4.0,955086697
311,665,4.0,898096076
313,665,5.0,1101033548
326,665,3.0,966009930
335,665,3.0,1232147020
346,665,2.0,1044651676
358,665,4.0,957481884
363,665,5.0,942345493
387,665,3.0,974670529
388,665,5.0,946520615
390,665,3.0,867076126
391,665,4.0,891533920
404,665,5.0,1026928965
405,665,4.5,1097769040
434,665,5.0,886374564
452,665,3.0,1133735397
461,665,4.0,1091959281
466,665,4.0,944977789
468,665,2.5,1296192003
470,665,3.0,1232976293
488,665,3.5,1308938692
505,665,3.5,1340405818
529,665,2.0,960086812
559,665,5.0,903145235
575,665,3.0,1018056629
577,665,5.0,1111476684
585,665,5.0,974607128
587,665,5.0,1112036073
596,665,4.0,1145034956
598,665,4.0,1008572384
605,665,4.0,980175307
1,783,2.0,1260759148
15,783,4.0,997938894
20,783,3.5,1238730771
23,783,5.0,1148728738
48,783,4.0,1412452845
73,783,4.5,1255506712
78,783,5.0,1344470536
88,783,4.0,1239755561
102,783,5.0,956598697
119,783,4.0,913052528
130,783,4.0,1139000042
195,783,4.0,977743659
211,783,5.0,1460811686
212,783,4.0,1218399391
232,783,5.0,955092635
236,783,3.0,1109968414
265,783,4.0,960056462
281,783,4.5,1113683971
283,783,4.5,1165209763
309,783,5.0,1114565826
311,783,5.0,898526635
335,783,4.5,1232148492
353,783,2.0,1147819209
387,783,3.0,974671067
388,783,4.5,1097626045
391,783,4.0,891533526
394,783,1.5,1297524907
419,783,4.5,1110049704
434,783,2.0,886376180
452,783,4.0,1002938163
468,783,3.5,1296198016
497,783,4.0,942292852
505,783,3.5,1340406743
527,783,2.5,1281232009
529,783,4.0,959964792
532,783,4.5,1076971485
539,783,3.0,956858810
545,783,5.0,938566319
547,783,5.0,981312829
564,783,4.0,974712668
575,783,4.0,1012604686
576,783,5.0,1005426731
587,783,5.0,1112313979
601,783,4.5,1270253469
607,783,3.5,1148586860
634,783,3.0,1309492274
1,6114,3.5,1260759125
15,6114,2.0,1134521654
19,6114,3.0,855192773
22,6114,4.5,1131663305
30,6114,4.0,945121560
34,6114,4.0,973747964
73,6114,3.0,1255500860
81,6114,1.5,1307169246
95,6114,5.0,1019023054
102,6114,3.0,957980250
103,6114,3.5,1117315810
119,6114,5.0,913049366
130,6114,2.0,1139000051
195,6114,4.0,975415133
207,6114,4.0,1258439854
243,6114,4.5,1094226942
247,6114,4.0,953270877
285,6114,3.0,965089489
290,6114,4.5,1389785660
294,6114,3.0,1048536856
297,6114,4.5,1318702953
300,6114,3.0,1086012226
308,6114,1.0,854376721
310,6114,3.5,1414188062
312,6114,4.0,959934871
325,6114,2.5,1356316514
337,6114,1.0,1447176313
358,6114,1.0,957479680
362,6114,4.5,1221861886
380,6114,3.5,1151120799
388,6114,3.0,946530977
403,6114,5.0,850779566
463,6114,4.0,1050499713
468,6114,2.5,1296197431
470,6114,2.5,1234089742
472,6114,1.0,962170417
509,6114,2.0,940013514
514,6114,3.0,853894723
518,6114,3.0,945361616
529,6114,3.0,960264483
534,6114,4.0,973374815
560,6114,3.0,1452849763
562,6114,3.5,1167429524
564,6114,3.0,974709044
575,6114,4.0,1012594057
580,6114,3.0,1167162076
614,6114,4.0,1010620148
617,6114,4.0,944893298
618,6114,4.0,1009555928
658,6114,4.0,941489405
664,6114,3.5,1343731326
665,6114,3.0,992920982
1,1598,2.0,1260759131
19,1598,4.0,855192558
23,1598,4.0,1148672530
27,1598,4.0,939078921
30,1598,5.0,945122846
73,1598,4.0,1411355614
120,1598,3.5,1125350472
177,1598,3.0,907380964
207,1598,5.0,1258439849
214,1598,5.0,950123515
242,1598,4.0,956685974
262,1598,2.0,1434028845
291,1598,4.5,1111489489
299,1598,4.0,1344185903
306,1598,4.0,939901641
311,1598,2.0,898008741
341,1598,4.0,1240055469
342,1598,4.0,945126317
344,1598,3.0,850728550
388,1598,2.0,965182451
403,1598,4.0,850779566
407,1598,3.0,962647874
452,1598,4.0,976423835
457,1598,4.0,1471383799
463,1598,4.0,1051643331
514,1598,4.0,853894723
518,1598,3.0,945367938
529,1598,5.0,959966115
534,1598,4.0,973440160
547,1598,4.0,1022958349
564,1598,4.0,974844528
580,1598,3.5,1155484991
596,1598,3.5,1140797841
605,1598,3.0,980175815
607,1598,3.0,1144790844
613,1598,4.0,1208297623
624,1598,5.0,1019139911
647,1598,4.0,947292784
654,1598,4.0,1145392574
1,152,2.5,1260759135
4,152,4.0,949810302
7,152,3.0,851869160
19,152,4.0,855193404
21,152,3.0,853852263
22,152,2.0,1131662302
41,152,3.5,1093886662
78,152,4.0,1344470332
118,152,3.0,951009005
130,152,3.0,1138999999
150,152,2.5,1114308250
202,152,4.0,1046144576
207,152,0.5,1258439869
217,152,4.5,1108160587
232,152,4.0,955088437
281,152,4.0,1113683934
285,152,3.0,965088708
290,152,4.0,1389785665
310,152,1.0,1414188053
311,152,3.0,898008328
325,152,3.5,1356316515
346,152,3.0,1044651043
363,152,2.0,942346774
370,152,3.5,1096512181
390,152,3.0,867076211
439,152,1.0,1041114491
458,152,3.5,1337555674
463,152,3.0,1050439369
466,152,3.0,944978761
477,152,5.0,1329273453
509,152,3.0,978937802
514,152,4.0,853895670
518,152,3.0,945370014
527,152,4.0,1281232033
529,152,2.0,960052916
533,152,3.0,965315212
546,152,4.5,1300579118
547,152,1.0,1022677648
564,152,4.0,974839269
574,152,3.0,1232809252
575,152,1.0,1018057867
580,152,2.5,1247147420
592,152,1.0,995421702
607,152,4.0,1118248008
624,152,3.0,1019124621
634,152,3.5,1309492279
654,152,4.0,1145392530
1,3179,1.0,1260759203
7,3179,5.0,851866978
15,3179,3.0,1052897043
19,3179,3.0,855190404
25,3179,3.0,859625669
26,3179,1.5,1351544316
73,3179,3.5,1255500918
87,3179,2.0,858623335
102,3179,4.0,958250139
150,3179,3.0,1114305651
154,3179,4.0,850917917
165,3179,4.0,1111981890
198,3179,3.0,1068822233
207,3179,2.5,1258439914
224,3179,4.0,852123396
247,3179,3.0,953362052
285,3179,2.0,965542855
306,3179,4.0,939718910
312,3179,3.0,959934205
361,3179,3.0,864051563
380,3179,3.0,949367869
384,3179,3.0,1153753832
388,3179,3.0,946522110
390,3179,1.0,867075909
420,3179,1.0,892822303
423,3179,3.5,1353689980
428,3179,3.0,1304131051
457,3179,2.5,1471386213
461,3179,2.0,1093224473
468,3179,3.0,1296191881
472,3179,3.0,939004706
502,3179,3.0,861302362
509,3179,2.5,1093295385
534,3179,5.0,973376907
547,3179,4.0,1076209789
564,3179,4.0,974716363
580,3179,1.5,1167162249
586,3179,4.0,1214225451
605,3179,3.0,980175208
606,3179,3.0,1380349725
607,3179,3.5,1118248134
617,3179,2.0,944893896
624,3179,4.0,1019126773
634,3179,3.0,1309492306
654,3179,4.5,1145392640
664,3179,3.0,1343731359
1,1051,4.0,1260759191
4,1051,5.0,949810261
15,1051,3.0,997938528
23,1051,3.0,1148671908
30,1051,4.0,952885034
56,1051,4.0,1467008994
57,1051,5.0,907766060
73,1051,3.5,1272355372
102,1051,5.0,956598697
105,1051,3.5,1086093383
118,1051,4.0,951009349
119,1051,4.0,913058394
195,1051,3.0,975416970
202,1051,4.0,1046144406
214,1051,5.0,950123179
220,1051,3.0,970504047
232,1051,5.0,955092749
242,1051,5.0,956685372
265,1051,4.0,960056462
311,1051,3.5,1077052118
342,1051,4.0,945123084
358,1051,3.0,957481745
360,1051,3.0,967345161
387,1051,5.0,974791588
405,1051,4.5,1097768993
423,1051,3.5,1353691135
431,1051,3.0,1165547470
436,1051,4.0,941456541
452,1051,4.0,976423780
457,1051,3.5,1471384672
468,1051,3.0,1296189259
472,1051,5.0,939003984
509,1051,3.0,940014354
510,1051,4.0,952328467
520,1051,4.0,1142024746
529,1051,3.0,960086408
547,1051,5.0,1007046673
564,1051,4.0,974838704
574,1051,4.0,1245603895
585,1051,5.0,975365438
587,1051,4.0,1111799720
594,1051,5.0,938948387
605,1051,4.0,980177697
608,1051,5.0,939361439
624,1051,5.0,1019124211
669,1051,4.0,1015829081
1,97,4.0,1260759139
4,97,4.0,949896114
15,97,4.0,1052896867
30,97,2.0,994439964
34,97,4.0,973747765
35,97,3.5,1174450064
41,97,5.0,1093886731
49,97,3.0,978039891
59,97,1.0,1144756192
73,97,3.0,1255500870
77,97,4.0,1163277609
95,97,3.0,1025556197
102,97,3.0,959976680
119,97,3.0,913233215
130,97,4.0,1139000088
185,97,3.0,1003523848
195,97,3.0,975416589
197,97,5.0,975429167
212,97,3.0,1260704942
214,97,4.0,946919102
232,97,5.0,955088291
257,97,1.0,1338006947
285,97,3.0,965088605
287,97,4.0,1470169326
294,97,3.5,1082753253
312,97,4.0,959935514
328,97,3.0,1148006461
346,97,5.0,1044651104
363,97,3.0,942346590
380,97,4.0,950073603
401,97,4.0,977459163
461,97,2.5,1091959217
463,97,4.0,1049913977
468,97,3.0,1296196844
470,97,3.0,1232976259
497,97,1.0,940364200
509,97,3.0,940014855
518,97,3.0,945362480
525,97,4.0,1024929048
533,97,4.0,965315212
561,97,4.5,1172694596
564,97,4.0,974716363
575,97,4.0,1012597811
577,97,4.0,1111475982
580,97,4.0,1167160214
624,97,4.0,1019124493
654,97,3.5,1145392609
1,8393,3.0,1260759194
15,8393,3.0,997937311
43,8393,3.0,974769207
54,8393,4.0,1352835557
73,8393,3.0,1255596126
79,8393,0.5,1182555847
130,8393,4.0,1139000159
177,8393,4.0,907515679
195,8393,2.0,976289312
232,8393,5.0,955090383
294,8393,4.0,1062537026
311,8393,3.5,1077052454
350,8393,4.0,1004548442
358,8393,3.0,957794620
373,8393,3.0,939035692
387,8393,5.0,975105051
405,8393,5.0,1097696799
408,8393,2.0,933106752
439,8393,3.0,1041115305
467,8393,3.0,939064184
468,8393,2.5,1296189264
472,8393,4.0,939049153
474,8393,1.0,976164041
485,8393,4.0,1337748457
497,8393,4.0,940364400
500,8393,4.0,1228963831
510,8393,4.0,944347208
547,8393,4.5,1198815501
564,8393,3.0,974713988
575,8393,4.0,1012596332
580,8393,3.5,1167160981
594,8393,4.0,938947985
597,8393,5.0,940708265
605,8393,3.0,980177975
646,8393,5.0,953449636
654,8393,4.0,1145389529
1,847,2.0,1260759198
4,847,3.0,949896070
30,847,3.0,945294700
33,847,2.0,1032680004
57,847,5.0,907764431
59,847,0.5,1144756181
73,847,4.0,1259037014
95,847,5.0,1025556197
98,847,2.5,1459405478
102,847,3.0,959976680
119,847,4.0,913232524
185,847,3.0,1003523848
195,847,3.0,975416545
212,847,2.5,1260705000
213,847,2.5,1462635387
228,847,5.0,1449332950
232,847,5.0,955087284
243,847,3.5,1094221319
247,847,4.0,953189256
253,847,3.0,1215832234
294,847,3.5,1054068471
295,847,4.0,1112545869
303,847,3.0,1299437843
325,847,1.0,1356316540
346,847,4.0,1044651990
384,847,2.5,1153501613
405,847,4.0,1061363565
461,847,3.0,1090908396
463,847,3.0,1051643679
466,847,2.0,944978060
468,847,2.5,1296197126
509,847,2.0,940014497
518,847,5.0,945362480
525,847,4.0,1024929378
564,847,4.0,974716189
575,847,5.0,1012597751
579,847,0.5,1325550911
580,847,3.5,1167160343
604,847,1.0,1277532603
607,847,4.5,1118248163
654,847,4.0,1145392632
665,847,3.0,1010197529
1,8916,2.0,1260759108
5,8916,4.0,1163373251
9,8916,2.0,938629250
15,8916,2.0,1052897012
48,8916,3.0,1322170922
73,8916,3.5,1255502070
95,8916,4.0,1025556197
105,8916,3.5,1085579021
130,8916,3.0,1139000084
150,8916,2.5,1114309081
185,8916,3.0,1019787081
190,8916,3.0,975693159
193,8916,4.0,971215478
195,8916,4.0,975763070
212,8916,2.5,1218955199
213,8916,2.0,1462638358
220,8916,5.0,970500114
226,8916,2.0,1243762068
236,8916,3.5,1109966621
276,8916,3.5,1321811998
285,8916,4.0,965542813
290,8916,5.0,1389785676
295,8916,3.0,1112546128
304,8916,3.5,1352655932
328,8916,3.0,1148000644
363,8916,4.0,942344873
373,8916,3.0,938979750
381,8916,5.0,1018683609
412,8916,3.0,993088673
452,8916,3.0,976426015
458,8916,2.0,1337555661
461,8916,1.5,1091959379
468,8916,2.5,1296191077
472,8916,4.0,939004659
480,8916,4.5,1339455189
518,8916,3.0,945369146
534,8916,4.0,973376907
546,8916,5.0,1300579124
557,8916,1.5,1285962621
559,8916,3.0,917730910
560,8916,4.0,1452852260
561,8916,2.5,1172695424
562,8916,4.0,1167429519
564,8916,4.0,974715318
580,8916,3.0,1165291170
582,8916,2.0,1122167425
595,8916,1.0,965230182
607,8916,3.5,1118248165
608,8916,4.0,939362228
611,8916,3.0,1471521519
646,8916,4.0,953704086
654,8916,4.0,1145392596
656,8916,5.0,986242811
1,9426,2.5,1260759113
15,9426,3.5,1166586146
17,9426,4.0,1127470079
41,9426,3.0,1093886717
43,9426,3.0,974767845
48,9426,2.5,1412471207
66,9426,3.0,974600144
73,9426,4.0,1266665318
75,9426,4.5,1143048615
95,9426,4.0,1019023054
102,9426,3.0,957980146
105,9426,3.0,1085579828
118,9426,4.0,951008970
119,9426,3.0,915411448
130,9426,3.0,1139003192
155,9426,4.0,943350366
157,9426,4.5,1344510553
165,9426,3.0,1111981837
167,9426,5.0,954115040
199,9426,4.0,1214916746
212,9426,2.0,1260704992
214,9426,4.0,978468713
299,9426,5.0,1344178136
303,9426,3.5,1299590673
306,9426,4.0,940347863
310,9426,2.5,1414188056
346,9426,1.0,1044650857
355,9426,4.5,1130106868
363,9426,3.0,942346708
380,9426,4.0,950073603
395,9426,2.0,953007207
401,9426,5.0,977458980
461,9426,4.0,1090908334
463,9426,4.0,1049912875
468,9426,2.5,1296197145
482,9426,2.0,949292269
518,9426,4.0,945366812
533,9426,2.0,965315073
544,9426,4.5,1435788271
546,9426,1.0,1300579129
547,9426,4.0,981313365
560,9426,4.0,1452851582
564,9426,5.0,974708918
599,9426,3.5,1306107766
606,9426,2.0,1380349715
624,9426,3.0,1019133014
626,9426,3.0,974769824
1,36819,1.0,1260759200
4,36819,5.0,949896070
35,36819,0.5,1174450080
49,36819,4.0,978039629
68,36819,1.0,1249809623
73,36819,3.5,1432523188
77,36819,4.0,1163004536
102,36819,4.0,959976634
105,36819,4.0,1086094813
118,36819,4.0,951008855
119,36819,4.0,952581640
130,36819,4.0,1139000164
195,36819,3.0,975416496
197,36819,1.0,975429339
207,36819,2.0,1258439909
229,36819,4.0,1277402487
232,36819,5.0,955088162
268,36819,3.5,1314888515
282,36819,4.5,1111612412
299,36819,4.0,1344177196
306,36819,3.0,965848805
312,36819,3.0,959935483
346,36819,5.0,1044651937
380,36819,4.0,949369949
423,36819,4.0,1353700507
428,36819,3.0,1304131049
439,36819,1.0,1041114393
461,36819,3.0,1093225306
468,36819,3.0,1296189267
472,36819,4.0,950131344
480,36819,5.0,1339285310
518,36819,4.0,945362455
525,36819,4.0,1024928738
533,36819,3.0,965314929
546,36819,3.5,1300579138
564,36819,3.0,974712764
575,36819,5.0,1012597696
577,36819,5.0,1111475660
580,36819,3.0,1155484878
586,36819,5.0,1214225484
613,36819,4.0,1208297670
624,36819,5.0,1019125273
654,36819,5.0,1145392684
1,11072,3.0,1260759117
15,11072,2.0,1166586157
23,11072,3.5,1149868554
30,11072,4.0,960918106
56,11072,4.0,1467003357
73,11072,3.0,1255595938
75,11072,4.0,1165596914
76,11072,3.5,1194384277
77,11072,4.0,1163079471
83,11072,4.5,1156206112
102,11072,4.0,959975744
120,11072,2.5,1167422038
125,11072,4.5,1269735510
130,11072,2.0,1149644335
134,11072,4.5,1361244873
148,11072,4.0,1059604766
178,11072,4.0,1437427720
195,11072,5.0,976288624
196,11072,5.0,959223213
212,11072,2.5,1218954775
222,11072,3.0,960920305
265,11072,5.0,960060002
285,11072,3.0,965091993
291,11072,5.0,1111489095
294,11072,3.0,1062536588
306,11072,4.0,959197066
309,11072,5.0,1114567315
315,11072,5.0,1046663466
352,11072,4.0,1420521398
380,11072,4.0,1199154721
387,11072,3.0,975104951
398,11072,5.0,978406997
405,11072,4.0,1097698251
423,11072,3.5,1355514296
424,11072,3.5,1088826857
428,11072,4.5,1304130933
430,11072,4.5,1111489222
442,11072,5.0,1227968502
452,11072,4.0,976421517
460,11072,4.0,1072837173
468,11072,2.5,1296192490
472,11072,5.0,958950037
505,11072,3.5,1340406082
509,11072,4.0,978938266
519,11072,4.5,1469927119
529,11072,4.0,959965342
553,11072,3.5,1423010113
561,11072,4.5,1172734423
564,11072,5.0,974712545
575,11072,4.0,1012594537
580,11072,4.0,1155617921
585,11072,4.0,975363032
587,11072,4.0,1112034902
598,11072,4.0,1008571310
604,11072,3.5,1277532575
605,11072,4.0,980175465
615,11072,3.5,1468174876
621,11072,5.0,1116476740
624,11072,5.0,1019127174
634,11072,3.5,1309492285
654,11072,4.5,1145390260
671,11072,3.0,1065149267
2,710,4.0,835355493
4,710,4.0,949810645
7,710,3.0,851869035
15,710,3.0,1093028290
19,710,3.0,855192496
21,710,3.0,853846478
39,710,5.0,832523129
47,710,4.0,832228931
50,710,4.0,847412607
56,710,4.0,1467008381
73,710,3.0,1255591764
74,710,5.0,942704394
77,710,3.0,1183844529
78,710,5.0,1274050854
80,710,3.0,844860003
82,710,3.0,835973445
85,710,5.0,837507143
92,710,2.0,848525661
105,710,3.5,1101130624
108,710,4.0,843302067
110,710,4.0,840100456
111,710,3.5,1097432318
113,710,3.0,844884266
114,710,4.0,838365857
121,710,3.0,833058428
122,710,3.0,832773057
126,710,3.0,833286456
130,710,3.5,1140723887
134,710,4.0,1361245744
135,710,3.0,844995924
137,710,4.0,946411786
144,710,5.0,837455462
145,710,5.0,845421721
150,710,4.0,1114306741
151,710,5.0,847296716
152,710,1.5,1335948177
157,710,3.5,1291598989
159,710,2.5,1183519921
161,710,4.0,837629446
164,710,4.0,1182287578
165,710,2.5,1111482847
177,710,4.0,907380744
188,710,4.0,841063568
191,710,2.0,839925608
199,710,2.5,1214653475
205,710,3.5,1442136824
212,710,3.5,1218403807
214,710,3.0,978131768
224,710,3.0,830633216
236,710,3.0,1109969756
243,710,3.5,1094223893
247,710,4.0,953271993
249,710,4.0,839461544
253,710,4.0,1215831215
268,710,3.0,1314894283
279,710,3.0,838231354
282,710,3.0,1111493968
285,710,4.0,965091528
288,710,3.0,845862233
290,710,4.5,1445337576
292,710,4.0,1140051151
294,710,3.5,1054068559
295,710,4.5,1100132288
302,710,3.0,843720729
311,710,3.0,898007870
312,710,1.0,959931688
313,710,3.5,1105354679
353,710,3.0,1112269534
355,710,3.5,1130105680
369,710,3.0,847465494
375,710,4.0,845491929
384,710,3.5,1168644826
385,710,3.0,836679100
388,710,2.0,946521781
389,710,4.0,829491840
390,710,3.0,867076126
396,710,3.0,834998293
399,710,3.0,841562243
400,710,3.0,840205137
405,710,3.5,1097769358
415,710,4.0,848984824
416,710,4.0,841446669
418,710,2.5,1132178305
428,710,2.5,1304136575
430,710,3.5,1172908696
447,710,3.0,832492847
457,710,2.0,1471385100
458,710,4.0,1365115941
461,710,2.0,1090907439
464,710,5.0,829911793
468,710,3.0,1296195616
471,710,4.5,1257634439
487,710,4.0,832836302
516,710,4.0,844687118
525,710,3.0,1024930416
535,710,3.0,838630568
548,710,4.0,857407492
550,710,4.0,943372548
552,710,3.0,843322577
555,710,3.0,842288289
560,710,4.0,1452848962
561,710,3.5,1172696467
564,710,3.0,974838889
568,710,4.0,835002274
574,710,3.0,1232810621
577,710,3.5,1111475285
588,710,3.0,842298158
589,710,4.0,836109734
590,710,3.0,848677459
592,710,4.0,995420467
593,710,2.0,835463471
596,710,3.5,1142088563
602,710,3.0,842359419
607,710,3.5,1144790933
608,710,3.0,939362773
624,710,4.0,1019124400
641,710,3.0,834636305
649,710,5.0,834424744
650,710,4.0,844883616
654,710,4.0,1145391869
662,710,3.0,839022269
666,710,3.0,838920928
2,4584,5.0,835355681
9,4584,4.0,938628337
15,4584,3.0,997939404
18,4584,4.0,856006886
44,4584,2.0,858707139
57,4584,5.0,907763245
67,4584,4.0,854711772
70,4584,4.0,853954235
74,4584,4.0,942705568
86,4584,5.0,848159382
93,4584,4.0,1304992470
99,4584,3.0,938586999
121,4584,5.0,833058557
122,4584,3.0,832773202
161,4584,5.0,837629711
162,4584,4.0,852792058
172,4584,4.0,843290928
182,4584,3.0,845744218
211,4584,4.0,1460811260
212,4584,3.5,1228789756
220,4584,5.0,982598447
224,4584,5.0,828213150
232,4584,5.0,955092905
233,4584,5.0,854481605
240,4584,4.0,1099263843
268,4584,3.0,1314894685
280,4584,5.0,905583247
